reservation_id,client_id,destination,booking_date,travel_date,duration_nights,n_travelers,price_per_night,total_price,nationality,client_age
RES009550,CLI04134,Agadir,2022-10-31,2022-12-02,5,3,653.28,4246.32,Belgique,39
RES004045,CLI07150,Casablanca,2022-10-31,2022-11-15,5,2,167.58,963.59,Maroc,36
RES016799,CLI07469,Agadir,2022-10-31,2022-11-01,3,3,227.16,885.92,Espagne,49
RES003580,CLI01238,Agadir,2022-10-31,2022-11-15,6,3,202.07,1576.15,Maroc,28
RES001711,CLI01442,Merzouga,2022-11-01,2022-11-07,6,3,734.33,5727.77,Espagne,56
RES023721,CLI04169,Essaouira,2022-11-01,2023-02-06,6,1,135.67,814.02,France,20
RES010261,CLI00617,Marrakech,2022-11-01,2022-11-02,7,3,758.8,6905.08,Espagne,23
RES019060,CLI06328,Marrakech,2022-11-01,2022-11-06,5,3,585.49,3805.68,Maroc,29
RES004069,CLI07360,Marrakech,2022-11-01,2022-11-02,7,2,602.76,4852.22,Maroc,42
RES021058,CLI02722,Agadir,2022-11-01,2022-12-28,3,6,513.22,2694.41,Royaume-Uni,52
RES008264,CLI07563,Merzouga,2022-11-01,2022-11-23,1,4,848.61,1230.48,Espagne,60
RES003422,CLI07812,Marrakech,2022-11-01,2022-11-24,1,4,800.23,1160.33,Espagne,31
RES017558,CLI05085,Marrakech,2022-11-01,2022-11-09,1,3,745.34,968.94,France,62
RES011476,CLI04416,Merzouga,2022-11-01,2022-11-07,4,4,912.63,5293.25,Maroc,38
RES002501,CLI00558,Merzouga,2022-11-01,2022-11-23,4,2,833.6,3834.56,Allemagne,36
RES006306,CLI07811,Marrakech,2022-11-01,2022-11-12,3,1,619.38,1858.14,Allemagne,52
RES019486,CLI01466,Essaouira,2022-11-01,2022-11-19,5,2,181.74,1045.0,Maroc,42
RES011004,CLI02637,Agadir,2022-11-01,2022-11-14,4,2,240.71,1107.27,France,53
RES008199,CLI06530,Fes,2022-11-01,2022-11-12,10,2,207.92,2391.08,Royaume-Uni,50
RES021596,CLI04415,Agadir,2022-11-01,2022-11-07,7,4,181.51,1842.33,France,23
RES001722,CLI00647,Agadir,2022-11-01,2023-02-27,6,1,238.06,1428.36,France,43
RES001099,CLI05432,Essaouira,2022-11-01,2023-03-13,2,4,173.39,502.83,Belgique,36
RES006154,CLI06904,Marrakech,2022-11-01,2023-02-10,1,4,256.63,372.11,Maroc,32
RES018372,CLI00595,Marrakech,2022-11-02,2022-11-06,1,2,676.87,778.4,Maroc,37
RES011000,CLI06110,Marrakech,2022-11-02,2022-11-18,5,2,714.0,4105.5,Royaume-Uni,20
RES014439,CLI03692,Chefchaouen,2022-11-02,2022-12-16,3,5,191.84,920.83,Autre,51
RES001777,CLI05274,Agadir,2022-11-02,2022-11-25,4,4,188.19,1091.5,France,46
RES011491,CLI04510,Marrakech,2022-11-02,2022-11-24,4,5,679.24,4347.14,Maroc,30
RES011666,CLI01836,Marrakech,2022-11-02,2023-01-26,2,4,200.71,582.06,Maroc,45
RES015254,CLI07601,Marrakech,2022-11-02,2022-12-13,6,4,187.82,1634.03,France,32
RES007212,CLI07965,Chefchaouen,2022-11-02,2022-11-15,8,3,125.69,1307.18,Maroc,18
RES018472,CLI05438,Fes,2022-11-02,2022-11-08,5,1,210.8,1054.0,Maroc,23
RES010894,CLI00244,Tanger,2022-11-02,2022-11-21,6,2,128.42,886.1,Espagne,32
RES015716,CLI01016,Tanger,2022-11-02,2022-11-06,6,4,166.51,1448.64,Maroc,25
RES018816,CLI03654,Tanger,2022-11-02,2022-11-28,2,4,130.34,377.99,Espagne,45
RES000284,CLI03366,Marrakech,2022-11-02,2022-11-03,3,4,748.67,3256.71,France,38
RES009508,CLI06910,Agadir,2022-11-02,2022-12-06,6,4,498.7,4338.69,Maroc,31
RES020318,CLI03749,Marrakech,2022-11-03,2022-11-05,4,2,676.63,3112.5,Etats-Unis,38
RES019173,CLI04627,Marrakech,2022-11-03,2022-11-05,5,4,732.48,5310.48,France,40
RES022936,CLI03409,Marrakech,2022-11-03,2022-11-04,3,2,560.01,1932.03,Royaume-Uni,18
RES016313,CLI04834,Marrakech,2022-11-03,2022-11-09,5,1,666.4,3332.0,Espagne,20
RES024618,CLI00097,Marrakech,2022-11-03,2022-11-13,4,1,780.57,3122.28,Allemagne,33
RES018170,CLI07786,Marrakech,2022-11-03,2022-11-11,6,1,425.98,2555.88,Allemagne,67
RES011802,CLI00945,Merzouga,2022-11-03,2023-01-28,3,4,277.03,1205.08,France,18
RES015685,CLI02626,Casablanca,2022-11-03,2022-11-14,5,4,170.82,1238.44,Allemagne,58
RES005984,CLI04917,Fes,2022-11-03,2022-12-27,4,1,151.98,607.92,Espagne,44
RES005275,CLI03608,Marrakech,2022-11-03,2022-11-17,6,4,756.19,6578.85,France,49
RES021406,CLI02482,Marrakech,2022-11-03,2022-11-15,8,2,743.69,6841.95,France,59
RES019384,CLI07613,Chefchaouen,2022-11-03,2022-11-16,4,3,152.48,792.9,Royaume-Uni,38
RES005996,CLI05066,Marrakech,2022-11-03,2022-11-23,4,2,636.12,2926.15,Royaume-Uni,39
RES000454,CLI05633,Marrakech,2022-11-03,2022-11-06,4,3,712.19,3703.39,Maroc,60
RES015370,CLI05649,Marrakech,2022-11-03,2022-11-16,4,3,498.52,2592.3,Maroc,47
RES008523,CLI05849,Marrakech,2022-11-03,2022-11-05,5,5,743.21,5945.68,Allemagne,28
RES011832,CLI04616,Agadir,2022-11-03,2022-11-28,7,2,154.79,1246.06,France,32
RES014392,CLI05798,Agadir,2022-11-04,2022-12-12,4,3,639.94,3327.69,Etats-Unis,18
RES011392,CLI01192,Merzouga,2022-11-04,2022-12-02,6,4,259.58,2258.35,Etats-Unis,41
RES012365,CLI02531,Agadir,2022-11-04,2022-11-24,7,2,224.0,1803.2,France,36
RES017919,CLI00243,Fes,2022-11-04,2022-11-25,1,2,162.29,186.63,Belgique,43
RES011241,CLI07584,Merzouga,2022-11-04,2022-11-05,3,4,858.17,3733.04,France,45
RES021255,CLI06791,Fes,2022-11-04,2022-12-09,6,4,162.62,1414.79,Etats-Unis,61
RES024554,CLI02843,Marrakech,2022-11-04,2022-11-14,7,3,694.14,6316.67,France,29
RES007876,CLI01908,Marrakech,2022-11-04,2022-11-28,3,4,467.49,2033.58,Maroc,61
RES010555,CLI00044,Chefchaouen,2022-11-04,2022-11-25,8,2,185.64,1707.89,Royaume-Uni,31
RES011090,CLI05059,Marrakech,2022-11-04,2023-03-07,7,4,837.65,8502.15,Maroc,41
RES013633,CLI03278,Casablanca,2022-11-04,2022-11-08,6,1,184.13,1104.78,Maroc,38
RES019607,CLI06711,Casablanca,2022-11-04,2023-01-08,5,4,171.15,1240.84,Maroc,56
RES004190,CLI01930,Fes,2022-11-04,2022-12-06,7,2,223.68,1800.62,Espagne,32
RES003235,CLI07763,Tanger,2022-11-04,2022-11-09,2,2,217.68,500.66,Maroc,51
RES001662,CLI06694,Marrakech,2022-11-04,2022-11-22,4,6,634.17,4439.19,Autre,39
RES009516,CLI07176,Marrakech,2022-11-05,2022-11-24,3,2,724.58,2499.8,France,34
RES002441,CLI05890,Chefchaouen,2022-11-05,2022-12-19,4,2,155.54,715.48,Royaume-Uni,32
RES010084,CLI06057,Marrakech,2022-11-05,2022-11-10,6,5,661.59,6351.26,Maroc,32
RES007065,CLI05494,Essaouira,2022-11-05,2022-11-08,3,3,146.88,572.83,Etats-Unis,38
RES018000,CLI02921,Agadir,2022-11-05,2022-11-16,5,2,206.84,1189.33,Allemagne,55
RES013191,CLI02389,Marrakech,2022-11-05,2023-02-17,5,2,202.48,1164.26,France,39
RES018557,CLI01712,Essaouira,2022-11-05,2022-11-10,4,2,174.1,800.86,Espagne,55
RES016333,CLI04908,Agadir,2022-11-05,2023-01-23,4,1,151.09,604.36,Maroc,45
RES009830,CLI04875,Tanger,2022-11-05,2022-11-13,5,1,151.52,757.6,Royaume-Uni,41
RES024015,CLI06376,Chefchaouen,2022-11-05,2022-11-18,7,2,136.15,1096.01,France,39
RES010609,CLI03401,Marrakech,2022-11-06,2022-12-06,7,3,250.98,2283.92,Espagne,45
RES013051,CLI01110,Fes,2022-11-06,2022-11-26,8,3,187.6,1951.04,Maroc,37
RES023418,CLI04334,Fes,2022-11-06,2022-11-14,8,4,137.25,1592.1,France,27
RES009250,CLI08178,Marrakech,2022-11-06,2022-11-08,6,5,636.41,6109.54,Espagne,46
RES010119,CLI01435,Tanger,2022-11-06,2022-11-19,4,3,163.29,849.11,France,48
RES021526,CLI00046,Marrakech,2022-11-06,2022-11-18,4,4,554.49,3216.04,Maroc,35
RES009564,CLI01275,Agadir,2022-11-06,2023-01-27,2,2,178.76,411.15,Allemagne,43
RES000664,CLI07440,Marrakech,2022-11-06,2022-11-14,3,4,778.42,3386.13,France,63
RES021505,CLI06870,Fes,2022-11-06,2022-12-02,4,5,189.23,1211.07,Maroc,30
RES004066,CLI00704,Agadir,2022-11-06,2022-11-25,4,1,228.08,912.32,Maroc,51
RES008946,CLI04468,Marrakech,2022-11-07,2022-11-08,5,4,679.4,4925.65,Maroc,45
RES018356,CLI06454,Casablanca,2022-11-07,2022-11-14,4,2,174.25,801.55,Belgique,65
RES010629,CLI00169,Agadir,2022-11-07,2022-12-21,4,3,411.83,2141.52,France,29
RES016427,CLI02230,Essaouira,2022-11-07,2022-11-23,4,4,187.24,1085.99,Maroc,53
RES019103,CLI06492,Marrakech,2022-11-07,2022-11-13,6,3,590.89,4608.94,France,24
RES011889,CLI04358,Agadir,2022-11-07,2022-11-14,2,4,197.63,573.13,Maroc,43
RES001963,CLI04081,Marrakech,2022-11-07,2022-11-14,2,1,691.44,1382.88,France,23
RES021557,CLI02008,Fes,2022-11-07,2023-01-09,3,4,248.69,1081.8,Belgique,32
RES005929,CLI06608,Tanger,2022-11-07,2022-11-10,2,2,164.73,378.88,France,38
RES009603,CLI00364,Marrakech,2022-11-07,2022-11-30,9,1,790.27,7112.43,Maroc,36
RES016107,CLI03093,Chefchaouen,2022-11-07,2022-12-06,6,1,188.69,1132.14,Espagne,29
RES024716,CLI01458,Fes,2022-11-07,2023-01-07,7,2,157.22,1265.62,Royaume-Uni,22
RES002687,CLI01852,Marrakech,2022-11-07,2022-12-01,2,4,223.98,649.54,Maroc,35
RES005609,CLI03367,Marrakech,2022-11-07,2022-11-10,5,2,774.76,4454.87,France,42
RES014708,CLI08067,Casablanca,2022-11-08,2023-01-11,2,2,206.16,474.17,Maroc,46
RES020702,CLI05075,Marrakech,2022-11-08,2022-11-09,2,2,661.42,1521.27,Royaume-Uni,53
RES019978,CLI02968,Marrakech,2022-11-08,2022-12-08,5,2,245.78,1413.23,France,49
RES002464,CLI05308,Marrakech,2022-11-08,2023-04-06,2,1,629.55,1259.1,France,33
RES018117,CLI04452,Agadir,2022-11-08,2022-12-31,1,2,618.49,711.26,Espagne,46
RES013802,CLI08119,Agadir,2022-11-08,2022-11-12,3,3,222.13,866.31,Maroc,33
RES016687,CLI06255,Merzouga,2022-11-09,2022-11-10,5,2,808.25,4647.44,Maroc,21
RES006393,CLI03686,Merzouga,2022-11-09,2022-11-16,5,2,709.82,4081.47,Etats-Unis,55
RES017514,CLI05225,Marrakech,2022-11-09,2022-11-26,6,2,656.12,4527.23,Maroc,37
RES015562,CLI05094,Agadir,2022-11-09,2022-12-03,5,4,520.35,3772.54,Maroc,32
RES012135,CLI02380,Essaouira,2022-11-09,2022-11-10,6,4,169.89,1478.04,Maroc,45
RES023437,CLI06369,Marrakech,2022-11-09,2022-11-21,5,2,760.1,4370.57,Maroc,40
RES008489,CLI01172,Essaouira,2022-11-09,2022-12-21,3,2,182.67,630.21,France,38
RES017465,CLI05706,Marrakech,2022-11-09,2022-11-20,6,2,707.49,4881.68,Maroc,46
RES022458,CLI02911,Marrakech,2022-11-09,2022-12-16,6,1,274.57,1647.42,Allemagne,18
RES004831,CLI02120,Tanger,2022-11-09,2022-11-27,3,6,200.38,1051.99,France,45
RES018674,CLI03986,Marrakech,2022-11-09,2022-11-15,2,3,645.2,1677.52,Maroc,30
RES009596,CLI05146,Agadir,2022-11-10,2022-11-11,3,6,238.79,1253.65,Maroc,18
RES020775,CLI00448,Marrakech,2022-11-10,2022-11-27,3,1,782.65,2347.95,Maroc,29
RES012468,CLI04384,Marrakech,2022-11-10,2022-11-14,5,6,672.81,5887.09,Maroc,41
RES006377,CLI06057,Chefchaouen,2022-11-10,2022-11-25,2,6,124.17,434.6,Maroc,33
RES005426,CLI02125,Fes,2022-11-10,2022-11-17,6,3,215.09,1677.7,France,32
RES001186,CLI01053,Casablanca,2022-11-10,2022-12-07,3,1,153.86,461.58,Maroc,50
RES006431,CLI02475,Marrakech,2022-11-10,2022-12-02,6,2,252.15,1739.84,Autre,59
RES024104,CLI04082,Marrakech,2022-11-10,2022-11-25,7,4,711.89,7225.68,Autre,44
RES018306,CLI02937,Chefchaouen,2022-11-10,2022-11-11,2,2,146.5,336.95,Maroc,18
RES015658,CLI07643,Marrakech,2022-11-10,2022-12-20,4,1,251.94,1007.76,Maroc,27
RES003617,CLI01434,Marrakech,2022-11-10,2022-11-18,2,1,629.55,1259.1,Maroc,38
RES002010,CLI03207,Essaouira,2022-11-10,2022-12-12,5,3,151.44,984.36,France,30
RES011747,CLI03806,Fes,2022-11-10,2022-12-14,2,2,126.39,290.7,France,29
RES024064,CLI02417,Fes,2022-11-10,2023-04-01,6,2,712.28,4914.73,France,18
RES024329,CLI01783,Casablanca,2022-11-10,2023-02-13,3,4,119.36,519.22,Espagne,37
RES007653,CLI00760,Chefchaouen,2022-11-10,2022-11-26,4,4,150.16,870.93,Espagne,36
RES013370,CLI02823,Chefchaouen,2022-11-10,2022-11-17,8,4,162.29,1882.56,France,39
RES022859,CLI05970,Marrakech,2022-11-10,2022-11-12,4,5,863.72,5527.81,Etats-Unis,37
RES002084,CLI03925,Marrakech,2022-11-11,2022-11-15,4,4,541.34,3139.77,Maroc,35
RES018151,CLI06194,Agadir,2022-11-11,2022-11-16,5,2,174.0,1000.5,Allemagne,46
RES000197,CLI02713,Fes,2022-11-11,2022-11-12,6,4,146.7,1276.29,Allemagne,37
RES011900,CLI07266,Fes,2022-11-11,2022-11-14,1,1,266.51,266.51,Etats-Unis,47
RES010211,CLI01577,Marrakech,2022-11-11,2022-12-01,6,2,217.26,1499.09,Belgique,52
RES024149,CLI06504,Agadir,2022-11-11,2023-01-17,5,2,194.01,1115.56,Royaume-Uni,27
RES014790,CLI02565,Agadir,2022-11-11,2022-11-22,3,4,168.79,734.24,Maroc,35
RES023465,CLI02981,Agadir,2022-11-11,2022-12-06,7,4,736.95,7480.04,Maroc,26
RES007015,CLI08285,Tanger,2022-11-11,2023-02-08,7,2,141.02,1135.21,France,21
RES015115,CLI02710,Agadir,2022-11-11,2022-12-16,4,2,578.44,2660.82,Maroc,41
RES014096,CLI06263,Marrakech,2022-11-11,2022-11-26,1,4,694.7,1007.32,France,32
RES021843,CLI03163,Fes,2022-11-12,2022-12-04,2,2,201.27,462.92,Royaume-Uni,41
RES002664,CLI06917,Merzouga,2022-11-12,2022-12-01,5,3,275.24,1789.06,Belgique,41
RES015251,CLI00274,Casablanca,2022-11-12,2023-01-04,4,2,169.02,777.49,Etats-Unis,27
RES008431,CLI05217,Tanger,2022-11-12,2022-11-30,2,2,210.13,483.3,Maroc,40
RES022208,CLI01590,Marrakech,2022-11-12,2022-11-28,5,2,662.08,3806.96,Autre,54
RES015241,CLI00752,Essaouira,2022-11-12,2022-11-15,4,3,157.5,819.0,Maroc,57
RES020707,CLI07466,Merzouga,2022-11-12,2022-12-13,6,4,229.72,1998.56,Royaume-Uni,30
RES000111,CLI06562,Agadir,2022-11-12,2022-11-26,6,3,195.89,1527.94,Maroc,40
RES013353,CLI07766,Merzouga,2022-11-12,2022-11-28,3,2,608.8,2100.36,Belgique,46
RES016301,CLI03020,Chefchaouen,2022-11-12,2022-12-05,4,2,130.38,599.75,Etats-Unis,63
RES024948,CLI02217,Marrakech,2022-11-12,2022-11-27,4,2,540.05,2484.23,Allemagne,32
RES004479,CLI00672,Marrakech,2022-11-12,2022-12-09,5,4,205.28,1488.28,France,61
RES008270,CLI02110,Marrakech,2022-11-12,2023-01-09,1,2,207.18,238.26,France,25
RES002828,CLI00571,Agadir,2022-11-12,2022-12-15,4,2,657.51,3024.55,Maroc,29
RES014445,CLI01359,Marrakech,2022-11-12,2022-12-09,4,3,255.66,1329.43,France,37
RES010591,CLI04535,Agadir,2022-11-13,2022-12-13,3,4,334.08,1453.25,Maroc,42
RES018415,CLI08071,Agadir,2022-11-13,2022-12-17,5,2,743.97,4277.83,Maroc,52
RES010062,CLI07356,Fes,2022-11-13,2022-11-22,4,4,238.22,1381.68,France,27
RES000040,CLI03336,Agadir,2022-11-13,2022-11-15,7,3,208.79,1899.99,Royaume-Uni,29
RES012379,CLI01375,Merzouga,2022-11-13,2022-11-22,1,1,638.32,638.32,Espagne,61
RES002536,CLI02801,Essaouira,2022-11-13,2022-12-11,2,4,185.7,538.53,Royaume-Uni,44
RES019447,CLI07772,Merzouga,2022-11-13,2022-11-19,5,2,816.82,4696.72,Allemagne,18
RES000171,CLI04459,Tanger,2022-11-13,2022-11-15,3,3,176.18,687.1,Royaume-Uni,36
RES018847,CLI04223,Marrakech,2022-11-13,2023-02-03,6,2,221.8,1530.42,France,33
RES015299,CLI04020,Marrakech,2022-11-13,2022-11-28,6,2,899.59,6207.17,France,50
RES003931,CLI06598,Agadir,2022-11-13,2022-12-01,5,2,558.05,3208.79,Allemagne,53
RES012937,CLI01098,Essaouira,2022-11-13,2022-11-27,2,3,183.64,477.46,France,38
RES001110,CLI06132,Agadir,2022-11-14,2022-12-09,5,4,604.09,4379.65,Espagne,44
RES015098,CLI06588,Marrakech,2022-11-14,2022-11-24,6,2,506.82,3497.06,Maroc,35
RES014806,CLI01775,Casablanca,2022-11-14,2022-12-03,5,1,199.21,996.05,Maroc,41
RES012614,CLI05858,Marrakech,2022-11-14,2023-01-26,4,2,221.57,1019.22,Belgique,21
RES023544,CLI00457,Fes,2022-11-14,2022-11-18,6,2,163.73,1129.74,Espagne,19
RES015617,CLI00376,Merzouga,2022-11-14,2022-12-24,4,2,344.29,1583.73,France,66
RES000020,CLI03471,Marrakech,2022-11-14,2022-12-05,7,4,217.59,2208.54,France,42
RES015171,CLI02510,Marrakech,2022-11-14,2022-12-24,6,1,255.75,1534.5,France,37
RES002535,CLI03098,Casablanca,2022-11-14,2022-11-28,6,4,231.11,2010.66,Maroc,29
RES016926,CLI01280,Agadir,2022-11-14,2022-12-01,9,1,547.71,4929.39,Allemagne,44
RES007022,CLI03551,Marrakech,2022-11-14,2022-11-15,3,2,830.29,2864.5,Maroc,50
RES011325,CLI02955,Merzouga,2022-11-14,2022-11-28,8,5,788.36,10091.01,Espagne,29
RES013010,CLI06580,Fes,2022-11-14,2023-02-03,4,1,175.48,701.92,Maroc,34
RES010144,CLI08303,Essaouira,2022-11-15,2022-12-27,3,5,146.36,702.53,France,38
RES002647,CLI07300,Marrakech,2022-11-15,2022-11-19,4,1,692.14,2768.56,Etats-Unis,35
RES002089,CLI03182,Merzouga,2022-11-15,2022-11-29,3,2,691.98,2387.33,Allemagne,31
RES009722,CLI04210,Agadir,2022-11-15,2022-11-24,4,2,211.57,973.22,France,40
RES006712,CLI02306,Marrakech,2022-11-15,2022-12-07,6,1,163.78,982.68,Allemagne,62
RES014402,CLI05800,Chefchaouen,2022-11-15,2022-12-02,8,6,147.93,2071.02,France,40
RES000013,CLI06253,Marrakech,2022-11-15,2022-11-24,2,2,688.61,1583.8,Maroc,44
RES005959,CLI08262,Marrakech,2022-11-15,2022-11-18,6,2,703.8,4856.22,France,38
RES015982,CLI03347,Tanger,2022-11-15,2022-11-17,3,2,193.22,666.61,France,44
RES018005,CLI08328,Essaouira,2022-11-15,2022-12-14,7,1,122.94,860.58,Allemagne,49
RES023933,CLI02453,Marrakech,2022-11-15,2022-11-27,4,2,850.27,3911.24,Espagne,58
RES009089,CLI00956,Merzouga,2022-11-15,2022-11-23,2,4,729.58,2115.78,Maroc,18
RES004996,CLI02929,Casablanca,2022-11-16,2023-02-18,3,4,125.23,544.75,Espagne,26
RES023593,CLI05713,Marrakech,2022-11-16,2022-11-30,6,4,622.13,5412.53,France,21
RES021017,CLI01158,Marrakech,2022-11-16,2022-11-17,7,2,653.86,5263.57,France,25
RES020987,CLI03978,Merzouga,2022-11-16,2022-12-08,5,4,266.72,1933.72,Espagne,40
RES024979,CLI07040,Marrakech,2022-11-16,2022-11-24,2,2,721.71,1659.93,Maroc,45
RES021632,CLI00359,Agadir,2022-11-16,2022-12-31,3,1,639.99,1919.97,Espagne,35
RES016282,CLI01439,Chefchaouen,2022-11-16,2022-11-30,4,1,153.72,614.88,Espagne,31
RES022809,CLI08261,Merzouga,2022-11-16,2022-11-21,2,2,721.83,1660.21,Allemagne,56
RES002251,CLI05998,Chefchaouen,2022-11-16,2022-11-23,7,2,135.97,1094.56,Etats-Unis,50
RES006324,CLI02664,Fes,2022-11-16,2023-01-23,6,3,242.76,1893.53,Espagne,44
RES005423,CLI04705,Essaouira,2022-11-16,2022-11-17,6,2,188.78,1302.58,France,33
RES012507,CLI01162,Agadir,2022-11-16,2022-12-01,4,1,650.15,2600.6,Maroc,18
RES019443,CLI04649,Fes,2022-11-16,2022-11-23,5,2,163.83,942.02,Maroc,32
RES016479,CLI00655,Chefchaouen,2022-11-16,2022-11-21,6,2,156.76,1081.64,France,37
RES007451,CLI07033,Marrakech,2022-11-16,2022-11-19,6,2,714.43,4929.57,Espagne,20
RES005964,CLI02609,Agadir,2022-11-16,2022-12-16,1,2,515.37,592.68,France,43
RES002987,CLI00108,Marrakech,2022-11-17,2022-11-18,5,2,909.37,5228.88,Maroc,47
RES010680,CLI06858,Marrakech,2022-11-17,2022-11-21,7,4,850.7,8634.61,Royaume-Uni,18
RES020577,CLI04719,Tanger,2022-11-17,2023-02-03,4,3,142.96,743.39,France,38
RES024704,CLI05185,Agadir,2022-11-17,2022-12-18,3,2,447.26,1543.05,Espagne,27
RES006032,CLI04328,Fes,2022-11-17,2022-11-23,3,1,245.68,737.04,France,41
RES012225,CLI03450,Casablanca,2022-11-17,2022-11-28,3,2,242.47,836.52,Etats-Unis,52
RES016176,CLI07186,Chefchaouen,2022-11-17,2022-11-18,3,5,150.59,722.83,Allemagne,49
RES016995,CLI05970,Casablanca,2022-11-17,2022-11-20,3,2,194.47,670.92,France,44
RES021773,CLI03175,Merzouga,2022-11-17,2022-11-21,6,2,669.77,4621.41,Maroc,31
RES016104,CLI01945,Marrakech,2022-11-17,2022-11-18,2,1,693.86,1387.72,Maroc,18
RES001641,CLI04878,Agadir,2022-11-17,2023-01-02,4,2,143.25,658.95,France,18
RES005188,CLI00596,Marrakech,2022-11-17,2023-01-07,3,2,246.71,851.15,Espagne,42
RES005132,CLI06369,Marrakech,2022-11-17,2022-11-28,3,1,792.9,2378.7,Royaume-Uni,36
RES005702,CLI06605,Merzouga,2022-11-17,2022-11-19,6,3,871.66,6798.95,France,26
RES005257,CLI03928,Agadir,2022-11-17,2022-12-11,4,3,417.14,2169.13,Allemagne,46
RES013299,CLI07154,Marrakech,2022-11-17,2022-11-20,3,4,685.2,2980.62,Maroc,41
RES002023,CLI01893,Casablanca,2022-11-18,2023-02-28,1,6,144.0,252.0,Allemagne,35
RES022338,CLI05738,Marrakech,2022-11-18,2023-01-12,5,3,204.94,1332.11,Allemagne,49
RES015513,CLI00189,Tanger,2022-11-18,2022-11-26,5,1,147.8,739.0,France,35
RES013771,CLI03917,Merzouga,2022-11-18,2023-01-02,3,5,217.42,1043.62,Espagne,46
RES011615,CLI07138,Essaouira,2022-11-18,2022-12-17,5,4,225.75,1636.69,Maroc,46
RES016036,CLI02164,Marrakech,2022-11-18,2023-01-16,4,4,256.73,1489.03,Etats-Unis,48
RES022138,CLI03658,Marrakech,2022-11-18,2022-11-24,5,2,725.19,4169.84,Autre,48
RES022155,CLI03359,Casablanca,2022-11-18,2022-11-19,5,3,220.45,1432.92,Etats-Unis,36
RES000271,CLI00614,Tanger,2022-11-18,2023-01-17,6,6,180.96,1900.08,Belgique,18
RES001970,CLI06117,Marrakech,2022-11-18,2022-11-28,2,2,582.89,1340.65,Maroc,47
RES005224,CLI04961,Marrakech,2022-11-18,2022-11-21,3,2,742.85,2562.83,Maroc,37
RES003979,CLI00291,Marrakech,2022-11-18,2022-11-19,3,3,657.27,2563.35,Maroc,46
RES004376,CLI03357,Agadir,2022-11-18,2022-12-10,5,2,544.34,3129.95,Allemagne,40
RES005362,CLI02852,Casablanca,2022-11-19,2022-12-01,7,2,151.4,1218.77,Maroc,51
RES009864,CLI06158,Fes,2022-11-19,2023-03-26,6,5,569.52,5467.39,Maroc,30
RES005349,CLI04317,Fes,2022-11-19,2022-11-22,4,4,231.11,1340.44,Maroc,20
RES023140,CLI00385,Chefchaouen,2022-11-19,2022-11-23,7,2,170.02,1368.66,Royaume-Uni,44
RES006822,CLI02153,Merzouga,2022-11-19,2022-11-24,4,4,750.89,4355.16,Royaume-Uni,38
RES004768,CLI04505,Fes,2022-11-19,2022-11-26,6,2,216.47,1493.64,Maroc,32
RES013099,CLI01776,Marrakech,2022-11-19,2022-11-29,1,1,634.02,634.02,Maroc,54
RES002665,CLI03831,Chefchaouen,2022-11-19,2022-11-23,5,1,113.42,567.1,Autre,37
RES005293,CLI06625,Tanger,2022-11-19,2022-12-04,1,6,168.65,295.14,Espagne,46
RES014135,CLI06417,Chefchaouen,2022-11-19,2022-11-21,2,4,149.87,434.62,Royaume-Uni,18
RES010258,CLI02211,Essaouira,2022-11-19,2022-11-22,5,1,204.25,1021.25,Maroc,51
RES010573,CLI02697,Fes,2022-11-20,2022-11-21,6,2,205.17,1415.67,Espagne,35
RES020433,CLI00649,Marrakech,2022-11-20,2022-11-28,7,1,689.71,4827.97,Maroc,25
RES002882,CLI00286,Marrakech,2022-11-20,2022-11-24,2,2,633.79,1457.72,Autre,60
RES014805,CLI04963,Marrakech,2022-11-20,2022-11-21,4,6,637.75,4464.25,France,23
RES024438,CLI08033,Agadir,2022-11-20,2022-12-21,8,3,748.0,7779.2,Espagne,43
RES022724,CLI01602,Essaouira,2022-11-21,2023-01-17,3,6,167.92,881.58,Etats-Unis,28
RES013587,CLI05292,Agadir,2022-11-21,2022-11-24,3,2,167.81,578.94,France,38
RES006473,CLI00075,Marrakech,2022-11-21,2022-11-23,6,4,706.16,6143.59,France,44
RES022722,CLI05542,Marrakech,2022-11-21,2022-11-24,5,2,724.98,4168.64,Maroc,29
RES006844,CLI02556,Marrakech,2022-11-21,2022-11-29,8,3,660.69,6871.18,France,23
RES000081,CLI05112,Agadir,2022-11-21,2022-12-02,4,1,676.86,2707.44,Maroc,34
RES008923,CLI00734,Fes,2022-11-21,2022-12-19,4,3,199.22,1035.94,Maroc,56
RES003197,CLI04984,Marrakech,2022-11-21,2022-12-01,1,2,190.25,218.79,Espagne,39
RES009001,CLI04754,Marrakech,2022-11-21,2022-11-22,2,3,763.82,1985.93,Belgique,32
RES016683,CLI02414,Chefchaouen,2022-11-22,2022-12-18,5,2,127.7,734.27,Allemagne,35
RES020512,CLI01325,Marrakech,2022-11-22,2022-12-10,5,3,190.49,1238.19,Etats-Unis,32
RES004331,CLI04791,Merzouga,2022-11-22,2023-01-14,3,6,269.55,1415.14,Espagne,36
RES006839,CLI02039,Essaouira,2022-11-22,2022-12-03,2,4,139.55,404.69,France,31
RES001928,CLI04072,Casablanca,2022-11-22,2022-12-05,4,2,226.63,1042.5,Espagne,37
RES007764,CLI08227,Merzouga,2022-11-22,2022-12-03,7,6,263.4,3226.65,Maroc,58
